ID,SalePrice,YearBuilt,YrSold,Size,Floor,N_Parkinglot,N_elevators,N_FacilitiesNearBy,N_FacilitiesNearBy,N_FacilitiesNearBy,N_SchoolNearBy
3187,157079,1993,2013,644,9,536,20,6,2,1,5
3188,230088,2005,2013,914,23,798,0,5,2,1,4
3189,263451,2007,2013,1103,20,524,10,2,2,2,2
3190,118584,1992,2013,644,8,79,8,5,1,1,4
3191,230088,2008,2013,914,19,475,14,3,1,1,2
3192,255752,2008,2013,914,11,475,14,3,1,1,2
3193,103539,1992,2013,576,2,0,10,7,1,1,5
3194,256637,2008,2013,914,17,475,14,3,1,1,2
3195,148672,1993,2013,644,17,536,20,6,2,1,5
3196,228761,2005,2013,914,17,798,0,5,2,1,4
3197,261061,1993,2013,1761,15,536,20,6,2,1,5
3198,172566,1993,2013,914,12,536,20,6,2,1,5
3199,259292,2008,2013,914,23,475,14,3,1,1,2
3200,157522,2005,2013,572,1,798,0,5,2,1,4
3201,179646,1993,2013,914,16,536,20,6,2,1,5
3202,229203,2007,2013,914,25,524,10,2,2,2,2
3203,159292,1993,2013,914,1,536,20,6,2,1,5
3204,172566,1993,2013,914,13,536,20,6,2,1,5
3205,230088,1993,2013,1451,18,536,20,6,2,1,5
3206,151769,1993,2013,644,10,536,20,6,2,1,5
3207,109734,1992,2013,576,13,0,10,7,1,1,5
3208,238053,2008,2013,829,17,475,14,3,1,1,2
3209,168141,1986,2013,914,5,0,27,5,1,0,1
3210,322814,2007,2013,1643,23,1270,16,3,1,1,2
3211,203539,2006,2013,857,7,181,11,3,1,1,3
3212,351247,2007,2013,1928,5,1270,16,3,1,1,2
3213,203539,2006,2013,903,10,181,11,3,1,1,3
3214,271681,2007,2013,868,18,1270,16,3,1,1,2
3215,206194,2006,2013,903,7,181,11,3,1,1,3
3216,278761,2007,2013,868,16,1270,16,3,1,1,2
3217,263716,2007,2013,868,24,1270,16,3,1,1,2
3218,320469,2007,2013,1643,22,1270,16,3,1,1,2
3219,322566,2007,2013,1643,24,1270,16,3,1,1,2
3220,225663,2009,2013,910,5,203,5,2,1,0,1
3221,262831,2013,2013,910,2,930,14,5,1,1,2
3222,283185,2007,2013,1444,8,605,5,4,1,1,1
3223,83185,1986,2013,547,2,18,2,5,1,1,3
3224,332743,2006,2013,1743,7,536,11,1,1,1,1
3225,279646,2006,2013,1149,13,536,11,1,1,1,1
3226,281415,2006,2013,1149,19,536,11,1,1,1,1
3227,287610,2006,2013,1149,28,536,11,1,1,1,1
3228,300000,2006,2013,1437,25,536,11,1,1,1,1
3229,274336,2005,2013,1184,15,798,0,5,2,1,4
3230,143362,1993,2013,644,12,536,20,6,2,1,5
3231,99115,1992,2013,576,12,0,10,7,1,1,5
3232,250442,2008,2013,914,15,475,14,3,1,1,2
3233,116814,1992,2013,576,11,0,10,7,1,1,5
3234,153097,2005,2013,572,1,798,0,5,2,1,4
3235,228761,2007,2013,1103,26,524,10,2,2,2,2
3236,151327,2005,2013,572,2,798,0,5,2,1,4
3237,230088,2008,2013,829,7,475,14,3,1,1,2
3238,250442,2008,2013,914,15,475,14,3,1,1,2
3239,293238,2007,2013,1643,4,1270,16,3,1,1,2
3240,220353,2006,2013,903,9,181,11,3,1,1,3
3241,280530,2007,2013,868,18,1270,16,3,1,1,2
3242,206194,2006,2013,903,3,181,11,3,1,1,3
3243,169026,1986,2013,914,12,0,27,5,1,0,1
3244,230088,2006,2013,903,8,181,11,3,1,1,3
3245,285433,2007,2013,1643,3,1270,16,3,1,1,2
3246,207964,1986,2013,1131,10,0,27,5,1,0,1
3247,139823,1978,2013,903,2,0,4,3,2,1,3
3248,228318,2007,2013,868,2,1270,16,3,1,1,2
3249,207079,2006,2013,903,3,181,11,3,1,1,3
3250,353982,2007,2013,1643,2,1270,16,3,1,1,2
3251,137610,1978,2013,903,1,0,4,3,2,1,3
3252,230088,2009,2013,910,8,203,5,2,1,0,1
3253,300884,2013,2013,910,19,930,14,5,1,1,2
3254,265486,2013,2013,907,24,930,14,5,1,1,2
3255,230088,2006,2013,910,20,184,0,2,1,1,2
3256,319469,2007,2013,1483,24,605,5,4,1,1,1
3257,353982,2007,2013,1690,19,605,5,4,1,1,1
3258,294690,2007,2013,1334,5,605,5,4,1,1,1
3259,156637,1986,2013,910,15,18,2,5,1,1,3
3260,307964,2006,2013,1437,19,536,11,1,1,1,1
3261,380530,2006,2013,2056,25,536,11,1,1,1,1
3262,284955,2006,2013,1149,10,536,11,1,1,1,1
3263,181415,1992,2013,1448,2,79,8,5,1,1,4
3264,265486,2007,2013,1419,4,524,10,2,2,2,2
3265,242477,1993,2013,1451,14,536,20,6,2,1,5
3266,194690,1993,2013,914,3,536,20,6,2,1,5
3267,256637,2008,2013,914,11,475,14,3,1,1,2
3268,232743,2005,2013,914,21,798,0,5,2,1,4
3269,238938,2008,2013,914,17,475,14,3,1,1,2
3270,234513,2007,2013,1103,6,524,10,2,2,2,2
3271,157964,1993,2013,644,18,536,20,6,2,1,5
3272,149557,1993,2013,644,13,536,20,6,2,1,5
3273,205309,2005,2013,743,17,798,0,5,2,1,4
3274,169469,2005,2013,572,10,798,0,5,2,1,4
3275,218584,1993,2013,1451,25,536,20,6,2,1,5
3276,146017,1993,2013,644,20,536,20,6,2,1,5
3277,292035,2008,2013,1167,5,475,14,3,1,1,2
3278,197345,2005,2013,743,15,798,0,5,2,1,4
3279,250442,2007,2013,1103,18,524,10,2,2,2,2
3280,278761,2007,2013,1394,16,524,10,2,2,2,2
3281,235840,2008,2013,829,6,475,14,3,1,1,2
3282,154867,2005,2013,572,2,798,0,5,2,1,4
3283,158407,1992,2013,914,19,79,8,5,1,1,4
3284,203539,2005,2013,743,19,798,0,5,2,1,4
3285,219469,1986,2013,1131,6,0,27,5,1,0,1
3286,214159,1986,2013,1313,11,0,27,5,1,0,1
3287,299026,2007,2013,1643,7,1270,16,3,1,1,2
3288,256637,2007,2013,868,7,1270,16,3,1,1,2
3289,334070,2007,2013,1387,21,1270,16,3,1,1,2
3290,334070,2007,2013,1643,4,1270,16,3,1,1,2
3291,181415,2006,2013,903,2,181,11,3,1,1,3
3292,234513,1986,2013,1377,11,0,27,5,1,0,1
3293,238938,1986,2013,1377,4,0,27,5,1,0,1
3294,278761,2007,2013,868,26,1270,16,3,1,1,2
3295,176991,2006,2013,903,1,181,11,3,1,1,3
3296,209734,2006,2013,903,11,181,11,3,1,1,3
3297,225663,1986,2013,1313,4,0,27,5,1,0,1
3298,448672,2007,2013,1643,43,1270,16,3,1,1,2
3299,256637,2007,2013,868,6,1270,16,3,1,1,2
3300,228318,2009,2014,910,4,203,5,2,1,0,1
3301,283185,2013,2014,910,11,930,14,5,1,1,2
3302,203539,2006,2014,636,19,184,0,2,1,1,2
3303,287610,2006,2014,1149,9,536,11,1,1,1,1
3304,331858,2006,2014,2056,3,536,11,1,1,1,1
3305,294690,2006,2014,1149,13,536,11,1,1,1,1
3306,323893,2006,2014,1412,18,536,11,1,1,1,1
3307,295575,2006,2014,1412,3,536,11,1,1,1,1
3308,291150,2006,2014,1149,26,536,11,1,1,1,1
3309,320353,2006,2014,1437,30,536,11,1,1,1,1
3310,261061,2007,2014,1103,18,524,10,2,2,2,2
3311,131858,1992,2014,644,18,79,8,5,1,1,4
3312,106194,1992,2014,640,12,0,10,7,1,1,5
3313,252212,2008,2014,914,23,475,14,3,1,1,2
3314,111061,1992,2014,576,9,0,10,7,1,1,5
3315,236283,1993,2014,1451,16,536,20,6,2,1,5
3316,199115,2005,2014,743,10,798,0,5,2,1,4
3317,276991,2007,2014,1394,11,524,10,2,2,2,2
3318,285398,1993,2014,2337,20,536,20,6,2,1,5
3319,162389,2005,2014,572,9,798,0,5,2,1,4
3320,225663,2005,2014,914,11,798,0,5,2,1,4
3321,247787,2007,2014,1103,10,524,10,2,2,2,2
3322,116814,1992,2014,640,10,0,10,7,1,1,5
3323,176991,1993,2014,914,9,536,20,6,2,1,5
3324,130973,1992,2014,644,5,79,8,5,1,1,4
3325,221238,2005,2014,1184,2,798,0,5,2,1,4
3326,165486,2005,2014,572,7,798,0,5,2,1,4
3327,241592,1993,2014,1761,20,536,20,6,2,1,5
3328,207964,1986,2014,1131,10,0,27,5,1,0,1
3329,194690,1986,2014,1131,2,0,27,5,1,0,1
3330,185840,1986,2014,1131,12,0,27,5,1,0,1
3331,189380,1986,2014,1131,1,0,27,5,1,0,1
3332,238938,1986,2014,1796,2,0,27,5,1,0,1
3333,131858,1978,2014,779,11,0,4,3,2,1,3
3334,141592,1978,2014,779,2,0,4,3,2,1,3
3335,212389,2006,2014,903,9,181,11,3,1,1,3
3336,260176,2007,2014,868,9,1270,16,3,1,1,2
3337,279646,2007,2014,868,9,1270,16,3,1,1,2
3338,202654,2006,2014,857,3,181,11,3,1,1,3
3339,117699,1997,2014,644,10,56,4,7,1,1,0
3340,238938,2009,2014,910,14,203,5,2,1,0,1
3341,262831,2009,2014,1160,13,203,5,2,1,0,1
3342,221238,2006,2014,814,14,184,0,2,1,1,2
3343,240707,2006,2014,910,12,184,0,2,1,1,2
3344,200221,2006,2014,636,14,184,0,2,1,1,2
3345,276548,2007,2014,1273,15,605,5,4,1,1,1
3346,329203,2007,2014,1690,6,605,5,4,1,1,1
3347,313274,2007,2014,1444,24,605,5,4,1,1,1
3348,327433,2006,2014,1743,6,536,11,1,1,1,1
3349,332743,2006,2014,1743,18,536,11,1,1,1,1
3350,238053,2006,2014,914,7,536,11,1,1,1,1
3351,302654,2006,2014,1412,31,536,11,1,1,1,1
3352,253982,2006,2014,914,12,536,11,1,1,1,1
3353,324778,2006,2014,1412,18,536,11,1,1,1,1
3354,234513,2008,2014,914,3,475,14,3,1,1,2
3355,96017,2014,2014,288,4,108,0,3,1,1,2
3356,61946,1992,2014,355,5,0,10,7,1,1,5
3357,153982,2005,2014,572,5,798,0,5,2,1,4
3358,166371,1993,2014,644,14,536,20,6,2,1,5
3359,283185,2008,2014,1167,17,475,14,3,1,1,2
3360,261061,1993,2014,1288,19,536,20,6,2,1,5
3361,307964,2008,2014,1167,20,475,14,3,1,1,2
3362,254867,2008,2014,914,12,475,14,3,1,1,2
3363,260176,1993,2014,1288,5,536,20,6,2,1,5
3364,234513,1993,2014,1451,25,536,20,6,2,1,5
3365,134513,1992,2014,644,6,79,8,5,1,1,4
3366,271681,2008,2014,914,24,475,14,3,1,1,2
3367,205309,2005,2014,743,21,798,0,5,2,1,4
3368,237168,2007,2014,914,16,524,10,2,2,2,2
3369,199115,2005,2014,743,12,798,0,5,2,1,4
3370,318584,2007,2014,1419,29,524,10,2,2,2,2
3371,169026,2005,2014,572,16,798,0,5,2,1,4
3372,123893,1992,2014,644,3,79,8,5,1,1,4
3373,230088,2005,2014,914,19,798,0,5,2,1,4
3374,203539,2005,2014,743,17,798,0,5,2,1,4
3375,169911,2005,2014,572,11,798,0,5,2,1,4
3376,254867,2007,2014,1103,17,524,10,2,2,2,2
3377,216814,2006,2014,903,13,181,11,3,1,1,3
3378,285840,2007,2014,868,16,1270,16,3,1,1,2
3379,210176,1986,2014,1131,8,0,27,5,1,0,1
3380,217256,2006,2014,857,13,181,11,3,1,1,3
3381,216814,1986,2014,1131,8,0,27,5,1,0,1
3382,211061,2006,2014,903,14,181,11,3,1,1,3
3383,244690,1986,2014,1377,7,0,27,5,1,0,1
3384,202212,2006,2014,903,5,181,11,3,1,1,3
3385,203539,2006,2014,857,5,181,11,3,1,1,3
3386,345132,2007,2014,1387,26,1270,16,3,1,1,2
3387,217699,1986,2014,1131,11,0,27,5,1,0,1
3388,247787,1986,2014,1796,11,0,27,5,1,0,1
3389,212389,2006,2014,903,13,181,11,3,1,1,3
3390,104424,1997,2014,558,3,56,4,7,1,1,0
3391,112389,1997,2014,558,6,56,4,7,1,1,0
3392,230088,2009,2014,910,12,203,5,2,1,0,1
3393,283185,2013,2014,907,7,930,14,5,1,1,2
3394,281415,2013,2014,907,5,930,14,5,1,1,2
3395,283185,2013,2014,907,9,930,14,5,1,1,2
3396,219911,2006,2014,811,3,184,0,2,1,1,2
3397,226991,2006,2014,910,7,184,0,2,1,1,2
3398,243362,2006,2014,910,4,184,0,2,1,1,2
3399,223008,2006,2014,814,18,184,0,2,1,1,2
3400,61946,2014,2014,156,14,218,0,4,1,0,0
3401,61504,2014,2014,156,12,218,0,4,1,0,0
3402,318584,2007,2014,1444,21,605,5,4,1,1,1
3403,331858,2007,2014,1629,17,605,5,4,1,1,1
3404,212389,2006,2014,818,2,536,11,1,1,1,1
3405,362831,2006,2014,2056,13,536,11,1,1,1,1
3406,346902,2006,2014,1437,26,536,11,1,1,1,1
3407,207079,2005,2014,743,14,798,0,5,2,1,4
3408,243362,2005,2014,914,22,798,0,5,2,1,4
3409,146017,1993,2014,644,4,536,20,6,2,1,5
3410,234513,2005,2014,914,18,798,0,5,2,1,4
3411,181415,1993,2014,914,25,536,20,6,2,1,5
3412,187610,1993,2014,914,15,536,20,6,2,1,5
3413,261061,2008,2014,914,13,475,14,3,1,1,2
3414,261061,1993,2014,1761,9,536,20,6,2,1,5
3415,190265,1992,2014,1448,4,79,8,5,1,1,4
3416,130088,1992,2014,644,5,79,8,5,1,1,4
3417,206637,2005,2014,743,21,798,0,5,2,1,4
3418,207079,2005,2014,743,12,798,0,5,2,1,4
3419,246902,2005,2014,914,13,798,0,5,2,1,4
3420,141592,1993,2014,644,7,536,20,6,2,1,5
3421,159292,1993,2014,644,21,536,20,6,2,1,5
3422,227433,2008,2014,829,2,475,14,3,1,1,2
3423,194690,1993,2014,914,12,536,20,6,2,1,5
3424,146017,1993,2014,644,15,536,20,6,2,1,5
3425,236725,2008,2014,829,12,475,14,3,1,1,2
3426,203539,2005,2014,743,6,798,0,5,2,1,4
3427,134513,1992,2014,644,9,79,8,5,1,1,4
3428,157522,1993,2014,644,14,536,20,6,2,1,5
3429,265486,2007,2014,1394,6,524,10,2,2,2,2
3430,63716,1992,2014,355,2,0,10,7,1,1,5
3431,233628,2008,2014,829,5,475,14,3,1,1,2
3432,100000,1992,2014,576,12,0,10,7,1,1,5
3433,203539,2005,2014,743,10,798,0,5,2,1,4
3434,308849,2008,2014,1167,7,475,14,3,1,1,2
3435,193805,1993,2014,914,20,536,20,6,2,1,5
3436,256637,1993,2014,1761,8,536,20,6,2,1,5
3437,286283,2007,2014,1394,24,524,10,2,2,2,2
3438,340707,2007,2014,1643,25,1270,16,3,1,1,2
3439,247787,1986,2014,1377,10,0,27,5,1,0,1
3440,338053,2007,2014,1643,3,1270,16,3,1,1,2
3441,323389,2007,2014,1643,15,1270,16,3,1,1,2
3442,223008,1986,2014,1131,4,0,27,5,1,0,1
3443,438053,2007,2014,1928,33,1270,16,3,1,1,2
3444,229203,2006,2014,903,7,181,11,3,1,1,3
3445,225663,1986,2014,1131,13,0,27,5,1,0,1
3446,380530,2007,2014,1519,8,1270,16,3,1,1,2
3447,269911,2007,2014,868,21,1270,16,3,1,1,2
3448,206194,2006,2014,857,2,181,11,3,1,1,3
3449,349557,2007,2014,1387,23,1270,16,3,1,1,2
3450,247787,1986,2014,1377,3,0,27,5,1,0,1
3451,299115,2007,2014,868,24,1270,16,3,1,1,2
3452,185840,1986,2014,914,3,0,27,5,1,0,1
3453,353982,2007,2014,1387,19,1270,16,3,1,1,2
3454,132743,1997,2014,644,11,56,4,7,1,1,0
3455,84955,1997,2014,430,5,56,4,7,1,1,0
3456,111504,1997,2014,558,8,56,4,7,1,1,0
3457,243362,2009,2014,910,7,203,5,2,1,0,1
3458,296460,2013,2014,910,14,930,14,5,1,1,2
3459,242920,2006,2014,910,8,184,0,2,1,1,2
3460,247345,2006,2014,910,7,184,0,2,1,1,2
3461,238938,2006,2014,910,9,184,0,2,1,1,2
3462,196902,2006,2014,636,6,184,0,2,1,1,2
3463,230088,2006,2014,910,14,184,0,2,1,1,2
3464,319469,2007,2014,1629,7,605,5,4,1,1,1
3465,84070,1986,2014,508,3,18,2,5,1,1,3
3466,336283,2006,2014,1412,30,536,11,1,1,1,1
3467,369911,2006,2014,2056,25,536,11,1,1,1,1
3468,187610,1993,2014,914,14,536,20,6,2,1,5
3469,96017,2014,2014,288,5,108,0,3,1,1,2
3470,161946,2005,2014,572,8,798,0,5,2,1,4
3471,96017,2014,2014,288,4,108,0,3,1,1,2
3472,138938,1992,2014,644,11,79,8,5,1,1,4
3473,92831,2014,2014,270,13,108,0,3,1,1,2
3474,98761,2014,2014,288,13,108,0,3,1,1,2
3475,323008,2007,2014,1448,30,524,10,2,2,2,2
3476,119469,1992,2014,640,14,0,10,7,1,1,5
3477,147787,1993,2014,644,6,536,20,6,2,1,5
3478,153982,1993,2014,644,9,536,20,6,2,1,5
3479,157522,1993,2014,644,17,536,20,6,2,1,5
3480,129646,1992,2014,644,19,79,8,5,1,1,4
3481,88318,2014,2014,288,2,108,0,3,1,1,2
3482,185840,1993,2014,914,22,536,20,6,2,1,5
3483,225663,2005,2014,914,24,798,0,5,2,1,4
3484,152212,1993,2014,644,20,536,20,6,2,1,5
3485,312389,2007,2014,1394,24,524,10,2,2,2,2
3486,199115,2005,2014,743,22,798,0,5,2,1,4
3487,246902,2008,2014,914,19,475,14,3,1,1,2
3488,99823,2014,2014,288,15,108,0,3,1,1,2
3489,260176,1993,2014,1761,24,536,20,6,2,1,5
3490,99823,2014,2014,288,16,108,0,3,1,1,2
3491,292035,2007,2014,1394,10,524,10,2,2,2,2
3492,153982,1993,2014,644,16,536,20,6,2,1,5
3493,228318,2008,2014,829,3,475,14,3,1,1,2
3494,130088,1992,2014,644,11,79,8,5,1,1,4
3495,241150,2008,2014,829,11,475,14,3,1,1,2
3496,192035,1986,2014,914,10,0,27,5,1,0,1
3497,245132,2006,2014,1192,2,181,11,3,1,1,3
3498,324610,2007,2014,1643,16,1270,16,3,1,1,2
3499,228318,2006,2014,903,6,181,11,3,1,1,3
3500,339513,2007,2014,1643,22,1270,16,3,1,1,2
3501,353982,2007,2014,1387,35,1270,16,3,1,1,2
3502,184955,1986,2014,914,4,0,27,5,1,0,1
3503,209734,1986,2014,1131,4,0,27,5,1,0,1
3504,358407,2007,2014,1387,39,1270,16,3,1,1,2
3505,136283,1997,2014,644,13,56,4,7,1,1,0
3506,88495,1997,2014,430,10,56,4,7,1,1,0
3507,110176,1997,2014,558,4,56,4,7,1,1,0
3508,251327,2006,2014,910,17,184,0,2,1,1,2
3509,252212,2006,2014,910,17,184,0,2,1,1,2
3510,212389,2006,2014,814,1,184,0,2,1,1,2
3511,283185,2007,2014,1483,5,605,5,4,1,1,1
3512,365486,2007,2014,1690,25,605,5,4,1,1,1
3513,386725,2006,2014,1743,20,536,11,1,1,1,1
3514,148672,1993,2014,644,3,536,20,6,2,1,5
3515,195575,1993,2014,914,11,536,20,6,2,1,5
3516,155752,1993,2014,644,15,536,20,6,2,1,5
3517,344247,2007,2014,1448,30,524,10,2,2,2,2
3518,171681,1992,2014,914,15,79,8,5,1,1,4
3519,246017,2008,2014,829,12,475,14,3,1,1,2
3520,160176,1993,2014,644,11,536,20,6,2,1,5
3521,70796,1992,2014,355,2,0,10,7,1,1,5
3522,109734,1992,2014,576,14,0,10,7,1,1,5
3523,167256,2005,2014,572,14,798,0,5,2,1,4
3524,244247,2007,2014,914,27,524,10,2,2,2,2
3525,226548,2005,2014,914,15,798,0,5,2,1,4
3526,105309,2014,2014,288,13,108,0,3,1,1,2
3527,238938,2008,2014,829,7,475,14,3,1,1,2
3528,98407,2014,2014,288,5,108,0,3,1,1,2
3529,256637,2008,2014,914,16,475,14,3,1,1,2
3530,154867,1993,2014,644,15,536,20,6,2,1,5
3531,243362,2008,2014,829,14,475,14,3,1,1,2
3532,114601,1992,2014,576,8,0,10,7,1,1,5
3533,247787,2008,2014,1167,1,475,14,3,1,1,2
3534,64159,1992,2014,355,9,0,10,7,1,1,5
3535,178761,1992,2014,914,5,79,8,5,1,1,4
3536,274336,2007,2014,868,6,1270,16,3,1,1,2
3537,356637,2007,2014,1643,2,1270,16,3,1,1,2
3538,322150,2007,2014,1643,6,1270,16,3,1,1,2
3539,349557,2007,2014,1643,18,1270,16,3,1,1,2
3540,184070,1986,2014,914,3,0,27,5,1,0,1
3541,245575,1986,2014,1377,7,0,27,5,1,0,1
3542,167256,1978,2014,903,6,0,4,3,2,1,3
3543,267699,2007,2014,868,24,1270,16,3,1,1,2
3544,386469,2007,2014,1928,28,1270,16,3,1,1,2
3545,185840,1986,2014,914,12,0,27,5,1,0,1
3546,247787,2006,2014,910,8,184,0,2,1,1,2
3547,226548,2006,2014,811,5,184,0,2,1,1,2
3548,225663,2006,2014,910,2,184,0,2,1,1,2
3549,86283,1985,2014,587,5,76,2,5,1,1,1
3550,57522,2014,2014,160,19,218,0,4,1,0,0
3551,307079,2007,2014,1483,20,605,5,4,1,1,1
3552,345132,2007,2014,1690,5,605,5,4,1,1,1
3553,307079,2007,2014,1444,28,605,5,4,1,1,1
3554,256637,2006,2014,914,3,536,11,1,1,1,1
3555,232743,2006,2014,818,14,536,11,1,1,1,1
3556,203539,2005,2014,743,9,798,0,5,2,1,4
3557,200000,2005,2014,743,6,798,0,5,2,1,4
3558,178761,1993,2014,914,2,536,20,6,2,1,5
3559,168141,2005,2014,572,10,798,0,5,2,1,4
3560,64601,1992,2014,355,11,0,10,7,1,1,5
3561,254424,1993,2014,2337,15,536,20,6,2,1,5
3562,105752,2014,2014,288,10,108,0,3,1,1,2
3563,139823,1992,2014,644,11,79,8,5,1,1,4
3564,153097,1993,2014,644,10,536,20,6,2,1,5
3565,321238,2007,2014,1419,20,524,10,2,2,2,2
3566,68141,1992,2014,355,10,0,10,7,1,1,5
3567,143362,2005,2014,572,1,798,0,5,2,1,4
3568,69026,1992,2014,355,8,0,10,7,1,1,5
3569,69026,1992,2014,355,13,0,10,7,1,1,5
3570,209734,2005,2014,743,10,798,0,5,2,1,4
3571,279646,2007,2014,1419,4,524,10,2,2,2,2
3572,253982,2008,2014,1167,1,475,14,3,1,1,2
3573,159292,2005,2014,572,5,798,0,5,2,1,4
3574,198230,2005,2014,743,8,798,0,5,2,1,4
3575,238938,2005,2014,914,11,798,0,5,2,1,4
3576,252212,2008,2014,914,18,475,14,3,1,1,2
3577,74778,2014,2014,213,14,108,0,3,1,1,2
3578,223893,2005,2014,914,6,798,0,5,2,1,4
3579,200000,2005,2014,743,6,798,0,5,2,1,4
3580,380530,2007,2014,1387,40,1270,16,3,1,1,2
3581,300884,1986,2014,2092,8,0,27,5,1,0,1
3582,367256,2007,2014,1643,18,1270,16,3,1,1,2
3583,132300,1978,2014,779,1,0,4,3,2,1,3
3584,367256,2007,2014,1519,17,1270,16,3,1,1,2
3585,361823,2007,2014,1928,11,1270,16,3,1,1,2
3586,156637,1978,2014,903,8,0,4,3,2,1,3
3587,222123,2006,2014,903,13,181,11,3,1,1,3
3588,285840,2007,2014,868,24,1270,16,3,1,1,2
3589,371681,2007,2014,1643,24,1270,16,3,1,1,2
3590,362831,2007,2014,1643,25,1270,16,3,1,1,2
3591,343628,2007,2014,1643,27,1270,16,3,1,1,2
3592,274336,2007,2014,868,26,1270,16,3,1,1,2
3593,173451,1986,2014,914,1,0,27,5,1,0,1
3594,361946,2007,2014,1387,40,1270,16,3,1,1,2
3595,368398,2007,2014,1928,12,1270,16,3,1,1,2
3596,323088,2007,2014,1643,8,1270,16,3,1,1,2
3597,260619,2009,2014,910,13,203,5,2,1,0,1
3598,292035,2009,2014,1160,16,203,5,2,1,0,1
3599,226991,2006,2014,814,15,184,0,2,1,1,2
3600,254867,2006,2014,910,18,184,0,2,1,1,2
3601,92920,1985,2014,587,10,76,2,5,1,1,1
3602,60176,2014,2014,135,14,218,0,4,1,0,0
3603,60176,2014,2014,135,13,218,0,4,1,0,0
3604,63893,2014,2014,156,12,218,0,4,1,0,0
3605,300884,2007,2014,1483,19,605,5,4,1,1,1
3606,295575,2007,2014,1444,3,605,5,4,1,1,1
3607,280088,2007,2014,1483,6,605,5,4,1,1,1
3608,362831,2007,2014,1483,10,605,5,4,1,1,1
3609,318584,2007,2014,1483,13,605,5,4,1,1,1
3610,75221,1986,2014,451,10,18,2,5,1,1,3
3611,349557,2006,2014,1743,16,536,11,1,1,1,1
3612,224690,2014,2014,910,20,1174,20,7,1,1,5
3613,115044,1992,2014,640,8,0,10,7,1,1,5
3614,253982,2008,2014,914,6,475,14,3,1,1,2
3615,320353,2007,2014,1419,21,524,10,2,2,2,2
3616,302212,2007,2014,1419,7,524,10,2,2,2,2
3617,255752,2007,2014,1103,9,524,10,2,2,2,2
3618,246017,2007,2014,914,17,524,10,2,2,2,2
3619,130973,1992,2014,644,10,79,8,5,1,1,4
3620,103362,1992,2014,576,11,0,10,7,1,1,5
3621,225663,2005,2014,914,13,798,0,5,2,1,4
3622,155752,1993,2014,644,20,536,20,6,2,1,5
3623,261061,2008,2014,914,11,475,14,3,1,1,2
3624,230088,2005,2014,914,18,798,0,5,2,1,4
3625,157079,1993,2014,644,3,536,20,6,2,1,5
3626,169469,2005,2014,572,16,798,0,5,2,1,4
3627,154867,1993,2014,644,6,536,20,6,2,1,5
3628,206637,2005,2014,743,22,798,0,5,2,1,4
3629,171238,2014,2014,640,22,1174,20,7,1,1,5
3630,192035,2005,2014,743,1,798,0,5,2,1,4
3631,295575,2008,2014,1167,5,475,14,3,1,1,2
3632,236283,2005,2014,914,19,798,0,5,2,1,4
3633,200884,1993,2014,914,3,536,20,6,2,1,5
3634,353982,2007,2014,1519,11,1270,16,3,1,1,2
3635,347530,2007,2014,1928,6,1270,16,3,1,1,2
3636,372566,2007,2014,1519,18,1270,16,3,1,1,2
3637,218584,2006,2014,857,6,181,11,3,1,1,3
3638,278761,2007,2014,868,24,1270,16,3,1,1,2
3639,199115,1986,2014,914,11,0,27,5,1,0,1
3640,269026,2007,2014,868,3,1270,16,3,1,1,2
3641,377876,2007,2014,1387,42,1270,16,3,1,1,2
3642,371681,2007,2014,1643,7,1270,16,3,1,1,2
3643,471238,2007,2014,1928,30,1270,16,3,1,1,2
3644,353982,2007,2014,1387,19,1270,16,3,1,1,2
3645,207964,1986,2014,1131,1,0,27,5,1,0,1
3646,394353,2007,2014,1928,20,1270,16,3,1,1,2
3647,367256,2007,2014,1643,6,1270,16,3,1,1,2
3648,347345,2007,2014,1643,2,1270,16,3,1,1,2
3649,272566,2007,2014,868,11,1270,16,3,1,1,2
3650,225663,2006,2014,903,9,181,11,3,1,1,3
3651,389380,2007,2014,1643,26,1270,16,3,1,1,2
3652,161061,1978,2014,871,8,0,4,3,2,1,3
3653,268141,2007,2014,868,12,1270,16,3,1,1,2
3654,367256,2007,2014,1387,19,1270,16,3,1,1,2
3655,113274,1997,2014,558,12,56,4,7,1,1,0
3656,134513,1997,2014,644,6,56,4,7,1,1,0
3657,295575,2013,2014,910,18,930,14,5,1,1,2
3658,300884,2013,2014,910,22,930,14,5,1,1,2
3659,292035,2013,2014,910,12,930,14,5,1,1,2
3660,300884,2013,2014,910,28,930,14,5,1,1,2
3661,234513,2006,2014,811,16,184,0,2,1,1,2
3662,243362,2006,2014,910,18,184,0,2,1,1,2
3663,220353,2006,2014,814,2,184,0,2,1,1,2
3664,250442,2006,2014,910,7,184,0,2,1,1,2
3665,60973,2014,2014,135,18,218,0,4,1,0,0
3666,296460,2007,2014,1273,20,605,5,4,1,1,1
3667,314159,2007,2014,1483,15,605,5,4,1,1,1
3668,302654,2007,2014,1483,12,605,5,4,1,1,1
3669,119469,1992,2014,640,10,0,10,7,1,1,5
3670,238938,1993,2014,1761,17,536,20,6,2,1,5
3671,318584,2007,2014,1366,19,524,10,2,2,2,2
3672,95221,2014,2014,277,16,108,0,3,1,1,2
3673,159292,1992,2014,914,3,79,8,5,1,1,4
